sentence,predicted_emotion,confidence
How dare they this achievement!,anger,0.981695294380188
this discovery makes me feel ecstatic!,joy,0.9850866794586182
This this moment has left me heartbroken.,sadness,0.987080991268158
this discovery is the love of my life!,joy,0.8093191981315613
the news doesn't affect me much.,neutral,0.44698721170425415
I cherish my relationship more than words can say.,joy,0.8325970768928528
How dare they this food!,anger,0.973212718963623
I never expected the news to happen!,surprise,0.9425135254859924
my family makes my heart flutter!,fear,0.44627970457077026
My love for this moment knows no bounds.,joy,0.7925871014595032
this moment is making me livid!,anger,0.9849221110343933
This is the best day ever because of my family!,joy,0.9482176899909973
I feel absolutely delighted by this movie.,joy,0.9904091358184814
This is the best day ever because of my job!,joy,0.938513457775116
I'm thinking about this realization.,joy,0.5339600443840027
My blood is boiling because of this decision!,anger,0.9927829504013062
the future is making me feel so lonely.,sadness,0.983095109462738
The thought of my friends fills me with dread.,fear,0.9924335479736328
I'm terrified of this decision!,fear,0.9920538663864136
I cherish my health more than words can say.,joy,0.7311463952064514
This my finances has left me heartbroken.,sadness,0.9885750412940979
I adore this achievement with all my heart!,joy,0.9809797406196594
I'm completely enamored with this challenge!,joy,0.9659035801887512
My heart is full of joy because of this decision.,joy,0.9902384281158447
I'm over the moon about my friends!,surprise,0.4907930791378021
My heart races whenever I think about this achievement.,surprise,0.42559191584587097
My affection for this memory grows every day.,joy,0.623540461063385
I'm head over heels for my job!,anger,0.5435160994529724
My jaw dropped when I saw this event!,surprise,0.8949881792068481
this movie is just normal.,neutral,0.900551438331604
My anxiety about this situation is overwhelming.,fear,0.9912972450256348
I cherish my finances more than words can say.,joy,0.811962366104126
This this conversation brings me so much happiness!,joy,0.9872428178787231
this event happened as expected.,neutral,0.4886845648288727
My blood is boiling because of this song!,anger,0.9924144148826599
This this realization is completely unacceptable!,anger,0.7109254002571106
I'm overwhelmed with sorrow about this decision.,sadness,0.6575659513473511
I feel such deep love for this challenge.,joy,0.9772194623947144
My affection for this achievement grows every day.,joy,0.7845633029937744
I'm so mad I can't even think straight about my health!,anger,0.8478823304176331
this opportunity makes me feel ecstatic!,joy,0.9797715544700623
I feel such deep love for my friends.,joy,0.9681645035743713
This this song came out of nowhere!,surprise,0.9119359850883484
I'm thinking about the weather.,neutral,0.7404593229293823
I'm absolutely furious about this situation!,anger,0.980885922908783
this challenge is the love of my life!,joy,0.8047505021095276
I'm paralyzed with fear about the news.,fear,0.9865320324897766
This this book came out of nowhere!,surprise,0.9353391528129578
This is the best day ever because of this failure!,joy,0.7876039743423462
I'm enraged by my health!,anger,0.9873894453048706
Wow! I can't believe the future happened!,surprise,0.9783710241317749
My heart is full of joy because of this moment.,joy,0.9902799725532532
The thought of the news fills me with dread.,fear,0.9894331097602844
I'm flabbergasted by my family!,surprise,0.8086398839950562
I'm terrified of this failure!,fear,0.9913043975830078
this event makes me feel ecstatic!,joy,0.9840521812438965
I'm feeling so down about this situation...,sadness,0.9772914052009583
I'm paralyzed with fear about my health.,fear,0.983740508556366
I'm so happy about my friends!,joy,0.9729043245315552
I noticed the future today.,surprise,0.7105531692504883
I can't stop crying about this challenge.,sadness,0.9188714623451233
I'm feeling so down about this challenge...,sadness,0.98468416929245
My love for this achievement knows no bounds.,joy,0.9359084367752075
I adore this discovery with all my heart!,joy,0.98390793800354
I'm completely enamored with my friends!,joy,0.9269217252731323
I'm flabbergasted by this memory!,surprise,0.9482064247131348
This this discovery is neither good nor bad.,disgust,0.7408852577209473
my relationship makes my heart flutter!,fear,0.49456465244293213
my family doesn't affect me much.,sadness,0.8322721719741821
this song happened as expected.,surprise,0.44915127754211426
I'm so happy about this realization!,joy,0.9837614893913269
this challenge is my worst nightmare!,disgust,0.44986453652381897
I observed the future without much reaction.,disgust,0.6398571133613586
My heart is full of joy because of my health.,joy,0.9894606471061707
my friends makes me feel ecstatic!,joy,0.9859243035316467
I'm in the depths of despair because of this challenge.,fear,0.8539149761199951
This the news has me feeling blue.,sadness,0.9554911255836487
My heart is full of joy because of this discovery.,joy,0.990643322467804
My heart is full of joy because of the past.,joy,0.979706883430481
I'm overwhelmed with sorrow about my job.,sadness,0.8509005308151245
I'm absolutely furious about the news!,anger,0.9845457077026367
This this place scares me to death!,fear,0.9406797885894775
This the future has me feeling blue.,sadness,0.9384061694145203
The thought of the weather fills me with dread.,fear,0.9892686009407043
This this conversation makes me so angry I could scream!,anger,0.9880362749099731
My affection for this discovery grows every day.,joy,0.7508110404014587
This my job is neither good nor bad.,joy,0.5751956701278687
There's nothing special about this song.,neutral,0.641001284122467
I'm indifferent about this book.,disgust,0.7385155558586121
I'm feeling so down about this discovery...,sadness,0.9735742807388306
This is the best day ever because of this song!,joy,0.8082659840583801
I can't handle the fear of this realization.,fear,0.9874055981636047
I'm completely enamored with the future!,joy,0.946699321269989
My love for this moment knows no bounds.,joy,0.7925871014595032
Tears won't stop falling because of this decision.,sadness,0.7690877318382263
My love for this place knows no bounds.,joy,0.8815628290176392
I observed this surprise without much reaction.,surprise,0.9789026975631714
I feel absolutely delighted by my finances.,joy,0.9908245801925659
this situation happened as expected.,neutral,0.6912931203842163
I can't stop smiling about this situation!,joy,0.9457380771636963
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
My affection for this memory grows every day.,joy,0.623540461063385
What a wonderful this surprise we're experiencing!,surprise,0.6616977453231812
this challenge makes my heart flutter!,fear,0.695650041103363
I never expected this memory to happen!,surprise,0.9380422830581665
I'm thrilled beyond words about my family!,joy,0.9653069376945496
This this food has me feeling blue.,sadness,0.8783144950866699
I'm terrified of my friends!,fear,0.9936385750770569
I'm grieving over this moment.,sadness,0.9796072244644165
this memory left me speechless!,surprise,0.6894189119338989
I'm flabbergasted by this moment!,surprise,0.926511287689209
my finances makes me feel ecstatic!,joy,0.9891582727432251
I'm in the depths of despair because of my friends.,fear,0.884848952293396
the weather is making me livid!,anger,0.9874332547187805
I'm overwhelmed with sorrow about this surprise.,surprise,0.8337969779968262
I'm over the moon about the future!,surprise,0.3994798958301544
I'm terrified of this gift!,fear,0.9898352026939392
Tears won't stop falling because of this moment.,sadness,0.7860585451126099
I'm completely shocked by this achievement!,surprise,0.9791445136070251
the past is my worst nightmare!,disgust,0.5623984336853027
I noticed this conversation today.,surprise,0.5463617444038391
This this movie has me feeling blue.,sadness,0.9247809052467346
I'm enraged by this gift!,anger,0.9855076670646667
I'm feeling so down about my finances...,sadness,0.9845874309539795
I never expected this conversation to happen!,surprise,0.9550881385803223
My soul is filled with love because of the future.,sadness,0.5502386093139648
I observed this conversation without much reaction.,disgust,0.918975830078125
This this achievement scares me to death!,fear,0.9795638918876648
This this song brings me so much happiness!,joy,0.9850988388061523
My soul is filled with love because of the news.,sadness,0.9454946517944336
I'm completely shocked by this song!,surprise,0.9791675806045532
My heart races whenever I think about my friends.,fear,0.3619554936885834
What an unexpected the news!,surprise,0.9339150190353394
