text,emotion,confidence_score
This this moment is neither good nor bad.,disgust,0.8693352341651917
I'm indifferent about this event.,disgust,0.7137370705604553
I observed this movie without much reaction.,disgust,0.965086042881012
I observed this book without much reaction.,disgust,0.9468521475791931
I observed this movie without much reaction.,disgust,0.965086042881012
I observed this decision without much reaction.,disgust,0.7057458162307739
I observed my friends without much reaction.,disgust,0.9257981777191162
I'm indifferent about this book.,disgust,0.7385155558586121
This this failure is quite ordinary.,disgust,0.43763405084609985
This this place is quite ordinary.,disgust,0.37884461879730225
This this place is neither good nor bad.,disgust,0.9321080446243286
This this situation is neither good nor bad.,disgust,0.6158469915390015
this movie is my worst nightmare!,disgust,0.754046618938446
I'm indifferent about this memory.,disgust,0.6118552684783936
I observed this food without much reaction.,disgust,0.976306140422821
I observed the weather without much reaction.,disgust,0.6544298529624939
I'm indifferent about this decision.,disgust,0.6133397817611694
My affection for this failure grows every day.,disgust,0.5477195978164673
I observed this conversation without much reaction.,disgust,0.918975830078125
I observed this memory without much reaction.,disgust,0.660762369632721
I'm indifferent about this achievement.,disgust,0.675133228302002
the past is my worst nightmare!,disgust,0.5623984336853027
I observed the future without much reaction.,disgust,0.6398571133613586
This this place is neither good nor bad.,disgust,0.9321080446243286
I'm indifferent about this situation.,disgust,0.567813515663147
This the past is neither good nor bad.,disgust,0.4486968219280243
this memory is my worst nightmare!,disgust,0.6980053782463074
I observed my job without much reaction.,disgust,0.8526195287704468
I'm over the moon about this failure!,disgust,0.3057557940483093
I observed the weather without much reaction.,disgust,0.6544298529624939
This this failure is quite ordinary.,disgust,0.43763405084609985
this place doesn't affect me much.,disgust,0.5062622427940369
I'm indifferent about this event.,disgust,0.7137370705604553
I'm indifferent about this conversation.,disgust,0.6713384985923767
I'm indifferent about this challenge.,disgust,0.5485082864761353
I observed the weather without much reaction.,disgust,0.6544298529624939
this decision is my worst nightmare!,disgust,0.49864545464515686
I observed the future without much reaction.,disgust,0.6398571133613586
I observed the future without much reaction.,disgust,0.6398571133613586
this situation is my worst nightmare!,disgust,0.7620393633842468
I'm indifferent about this situation.,disgust,0.567813515663147
I'm indifferent about this realization.,disgust,0.5953177213668823
I'm indifferent about this realization.,disgust,0.5953177213668823
This this moment is neither good nor bad.,disgust,0.8693352341651917
I'm indifferent about the weather.,disgust,0.38391223549842834
This this failure is quite ordinary.,disgust,0.43763405084609985
this discovery is my worst nightmare!,disgust,0.6914102435112
My affection for this situation grows every day.,disgust,0.43740156292915344
I'm indifferent about this place.,disgust,0.8024829030036926
this moment is my worst nightmare!,disgust,0.6148384809494019
I observed this opportunity without much reaction.,disgust,0.4869861900806427
This this moment is neither good nor bad.,disgust,0.8693352341651917
this challenge is my worst nightmare!,disgust,0.44986453652381897
I'm indifferent about this situation.,disgust,0.567813515663147
this conversation is my worst nightmare!,disgust,0.6866495609283447
I'm indifferent about this failure.,disgust,0.526874303817749
I'm indifferent about this book.,disgust,0.7385155558586121
I'm indifferent about this decision.,disgust,0.6133397817611694
this failure is my worst nightmare!,disgust,0.5235680341720581
This this place is neither good nor bad.,disgust,0.9321080446243286
I observed my friends without much reaction.,disgust,0.9257981777191162
I'm indifferent about the future.,disgust,0.48055124282836914
I observed my job without much reaction.,disgust,0.8526195287704468
I'm indifferent about this moment.,disgust,0.5705317258834839
the past is my worst nightmare!,disgust,0.5623984336853027
I observed these changes without much reaction.,disgust,0.46887144446372986
This this place is neither good nor bad.,disgust,0.9321080446243286
I'm indifferent about the news.,disgust,0.73308265209198
I observed this song without much reaction.,disgust,0.8752188086509705
the past is my worst nightmare!,disgust,0.5623984336853027
I'm indifferent about this discovery.,disgust,0.6768708229064941
I observed my relationship without much reaction.,disgust,0.8802010416984558
I'm indifferent about this conversation.,disgust,0.6713384985923767
This my family is neither good nor bad.,disgust,0.5000379085540771
This this decision is neither good nor bad.,disgust,0.5297880172729492
This this moment is neither good nor bad.,disgust,0.8693352341651917
I'm indifferent about this situation.,disgust,0.567813515663147
This this place is quite ordinary.,disgust,0.37884461879730225
I observed this opportunity without much reaction.,disgust,0.4869861900806427
This this gift is neither good nor bad.,disgust,0.809571385383606
This this place is neither good nor bad.,disgust,0.9321080446243286
I observed this conversation without much reaction.,disgust,0.918975830078125
I'm indifferent about this conversation.,disgust,0.6713384985923767
This this discovery is neither good nor bad.,disgust,0.7408852577209473
I'm indifferent about this achievement.,disgust,0.675133228302002
This this decision is neither good nor bad.,disgust,0.5297880172729492
this movie is my worst nightmare!,disgust,0.754046618938446
This this food is completely unacceptable!,disgust,0.6047540903091431
This this achievement is neither good nor bad.,disgust,0.650068998336792
this failure is my worst nightmare!,disgust,0.5235680341720581
I'm indifferent about this opportunity.,disgust,0.5229787826538086
I'm indifferent about my health.,disgust,0.45084354281425476
I'm indifferent about this song.,disgust,0.7010663747787476
I'm over the moon about this failure!,disgust,0.3057557940483093
I'm indifferent about my finances.,disgust,0.45375898480415344
I observed the weather without much reaction.,disgust,0.6544298529624939
I observed the future without much reaction.,disgust,0.6398571133613586
This the news is completely unacceptable!,disgust,0.4903585612773895
I'm indifferent about this place.,disgust,0.8024829030036926
This this decision is neither good nor bad.,disgust,0.5297880172729492
the past is my worst nightmare!,disgust,0.5623984336853027
I'm indifferent about my friends.,disgust,0.703375518321991
This this failure is quite ordinary.,disgust,0.43763405084609985
This this food is neither good nor bad.,disgust,0.8695157766342163
this memory is my worst nightmare!,disgust,0.6980053782463074
I observed this place without much reaction.,disgust,0.962831974029541
This this failure is neither good nor bad.,disgust,0.5276339650154114
I observed my job without much reaction.,disgust,0.8526195287704468
I observed this opportunity without much reaction.,disgust,0.4869861900806427
this movie is my worst nightmare!,disgust,0.754046618938446
I observed my job without much reaction.,disgust,0.8526195287704468
this event is my worst nightmare!,disgust,0.6602277755737305
I observed this event without much reaction.,disgust,0.789496660232544
This this situation is neither good nor bad.,disgust,0.6158469915390015
I observed the news without much reaction.,disgust,0.903887927532196
This this conversation is neither good nor bad.,disgust,0.8020606637001038
I observed the future without much reaction.,disgust,0.6398571133613586
I observed these changes without much reaction.,disgust,0.46887144446372986
